大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
1014	義守大學	469903	財務與計算數學系	D 日	B 學士	155	11	36	12 高雄市	1 一般
1014	義守大學	480109	資訊管理(技術)學系	D 日	B 學士	386	18	89	12 高雄市	1 一般
1014	義守大學	480109	資訊管理(技術)學系	N 職	M 碩士	102	0	37	12 高雄市	1 一般
1014	義守大學	480109	資訊管理(技術)學系	P 進	B 學士	136	0	27	12 高雄市	1 一般
1014	義守大學	520101	電機(與控制)工程學系	D 日	M 碩士	33	0	33	12 高雄市	1 一般
1014	義守大學	520101	電機(與控制)工程學系	D 日	B 學士	571	24	143	12 高雄市	1 一般
1014	義守大學	520103	(微)電子(工程)學系	D 日	M 碩士	47	0	21	12 高雄市	1 一般
1014	義守大學	520103	(微)電子(工程)學系	D 日	B 學士	359	15	73	12 高雄市	1 一般
1014	義守大學	520114	資訊工程學系	D 日	B 學士	477	18	121	12 高雄市	1 一般
1014	義守大學	520126	(光電與)通訊(工程)學系	D 日	B 學士	164	7	41	12 高雄市	1 一般
1014	義守大學	520219	機械與自動化工程學系	D 日	B 學士	353	15	84	12 高雄市	1 一般
1014	義守大學	520219	機械與自動化工程學系	P 進	B 學士	99	0	24	12 高雄市	1 一般
1014	義守大學	520305	土木與生態工程學系	D 日	B 學士	340	16	70	12 高雄市	1 一般
1014	義守大學	520401	化學工程學系	D 日	B 學士	378	9	65	12 高雄市	1 一般
1014	義守大學	520502	材料科學(與)(工程)學系	D 日	M 碩士	35	0	26	12 高雄市	1 一般
1014	義守大學	520502	材料科學(與)(工程)學系	D 日	B 學士	330	15	79	12 高雄市	1 一般
1014	義守大學	521108	生物醫學工程學系	D 日	B 學士	395	14	92	12 高雄市	1 一般
1014	義守大學	720134	學士後中醫學系	D 日	B 學士	249	11	43	12 高雄市	1 一般
1014	義守大學	720210	健康管理學系	D 日	B 學士	218	7	49	12 高雄市	1 一般
1014	義守大學	720210	健康管理學系	P 進	B 學士	90	0	25	12 高雄市	1 一般
1014	義守大學	720401	物理治療系	D 日	B 學士	292	7	49	12 高雄市	1 一般
1014	義守大學	720402	職能治療學系	D 日	B 學士	302	7	57	12 高雄市	1 一般
1014	義守大學	720507	營養(科)學系	D 日	B 學士	241	9	52	12 高雄市	1 一般
1014	義守大學	720601	護理學系	D 日	B 學士	660	18	90	12 高雄市	1 一般
1014	義守大學	720601	護理學系	N 修	C 二技	202	0	114	12 高雄市	2 技職
1014	義守大學	720712	(生物)醫學影像暨放射科學學系	D 日	B 學士	260	7	46	12 高雄市	1 一般
1014	義守大學	720712	(生物)醫學影像暨放射科學學系	N 修	C 二技	93	0	36	12 高雄市	2 技職
1014	義守大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 學士	407	9	92	12 高雄市	1 一般
1014	義守大學	810102	餐旅(行銷)(暨遊憩)管理學系	P 進	B 學士	207	0	45	12 高雄市	1 一般
1014	義守大學	810118	廚藝(管理)系	D 日	B 學士	299	7	54	12 高雄市	1 一般
1014	義守大學	810118	廚藝(管理)系	P 進	B 學士	144	0	31	12 高雄市	1 一般
1014	義守大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 學士	310	7	72	12 高雄市	1 一般
1014	義守大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	P 進	B 學士	89	0	21	12 高雄市	1 一般
1014	義守大學	810224	(國際)觀光餐旅學系	D 日	B 學士	235	7	46	12 高雄市	1 一般
1014	義守大學	810508	休閒(事業)管理學系	D 日	B 學士	271	8	56	12 高雄市	1 一般
1014	義守大學	810508	休閒(事業)管理學系	P 進	B 學士	206	0	40	12 高雄市	1 一般
1014	義守大學	819910	娛樂事業管理學系	D 日	B 學士	160	8	24	12 高雄市	1 一般
1015	世新大學	220201	(中)國(語)文學系	D 日	B 學士	203	11	41	30 臺北市	1 一般
1015	世新大學	220308	英語學系	D 日	B 學士	425	11	90	30 臺北市	1 一般
1015	世新大學	220320	日本語文學系	D 日	B 學士	389	9	62	30 臺北市	1 一般
1015	世新大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 學士	597	14	126	30 臺北市	1 一般
1015	世新大學	310101	經濟學系	D 日	B 學士	402	13	92	30 臺北市	1 一般
1015	世新大學	310503	社會心理學系	D 日	B 學士	425	11	103	30 臺北市	1 一般
1015	世新大學	310804	行政管理(暨政策)學系	D 日	B 學士	417	14	106	30 臺北市	1 一般
1015	世新大學	310804	行政管理(暨政策)學系	N 職	M 碩士	61	0	21	30 臺北市	1 一般
1015	世新大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	250	10	57	30 臺北市	1 一般
1015	世新大學	320108	口語傳播學系	D 日	B 學士	515	11	118	30 臺北市	1 一般
1015	世新大學	320201	新聞學系	D 日	B 學士	747	17	179	30 臺北市	1 一般
1015	世新大學	320301	廣播電視(電影)學系	D 日	M 碩士	77	0	22	30 臺北市	1 一般
1015	世新大學	320301	廣播電視(電影)學系	D 日	B 學士	"1,119"	23	272	30 臺北市	1 一般
1015	世新大學	320401	公共關係暨廣告學系	D 日	B 學士	757	16	181	30 臺北市	1 一般
1015	世新大學	320703	圖文傳播暨數位出版學系	D 日	B 學士	464	10	115	30 臺北市	1 一般
1015	世新大學	340301	企業管理學系	D 日	B 學士	235	12	58	30 臺北市	1 一般
1015	世新大學	340301	企業管理學系	N 職	M 碩士	120	0	20	30 臺北市	1 一般
1015	世新大學	340301	企業管理學系	N 修	C 二技	39	0	28	30 臺北市	2 技職
1015	世新大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	432	12	85	30 臺北市	1 一般
1015	世新大學	349925	傳播管理學系	D 日	B 學士	678	16	172	30 臺北市	1 一般
1015	世新大學	380101	法律學系	D 日	B 學士	421	14	86	30 臺北市	1 一般
1015	世新大學	380101	法律學系	N 職	M 碩士	109	0	20	30 臺北市	1 一般
1015	世新大學	480109	資訊管理(技術)學系	D 日	B 學士	841	24	210	30 臺北市	1 一般
1015	世新大學	480109	資訊管理(技術)學系	N 職	M 碩士	61	0	20	30 臺北市	1 一般
1015	世新大學	489988	資訊類產業研發專班	D 日	M 碩士	64	0	61	30 臺北市	1 一般
1015	世新大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 學士	674	18	136	30 臺北市	1 一般
1015	世新大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	N 職	M 碩士	86	0	22	30 臺北市	1 一般
1016	銘傳大學	140101	教育學系	N 職	M 碩士	154	1	62	30 臺北市	1 一般
1016	銘傳大學	140203	華語(文)教學學系	D 日	B 學士	496	12	99	30 臺北市	1 一般
1016	銘傳大學	220202	應用中(國)文學系	D 日	B 學士	463	17	104	30 臺北市	1 一般
1016	銘傳大學	220312	應用英語學系	D 日	B 學士	806	23	185	30 臺北市	1 一般
1016	銘傳大學	220321	應用日語學系	D 日	B 學士	527	19	117	30 臺北市	1 一般
1016	銘傳大學	230203	(數位)(多)媒體(創意)設計學系	D 日	B 學士	648	12	140	30 臺北市	1 一般
1016	銘傳大學	230302	商業設計學系	D 日	B 學士	544	13	128	30 臺北市	1 一般
1016	銘傳大學	230307	商品設計學系	D 日	B 學士	529	11	105	30 臺北市	1 一般
1016	銘傳大學	310101	經濟學系	D 日	B 學士	0	0	115	30 臺北市	1 一般
1016	銘傳大學	310517	諮商與工商心理學系	D 日	B 學士	302	9	61	30 臺北市	1 一般
1016	銘傳大學	310808	公共事務(管理)學系	D 日	B 學士	263	9	49	30 臺北市	1 一般
1016	銘傳大學	310808	公共事務(管理)學系	N 職	M 碩士	55	1	20	30 臺北市	1 一般
1016	銘傳大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	463	16	94	30 臺北市	1 一般
1016	銘傳大學	320201	新聞學系	D 日	B 學士	324	7	43	30 臺北市	1 一般
1016	銘傳大學	320205	新聞與大眾傳播學位學程	D 日	B 學士	102	3	35	30 臺北市	1 一般
1016	銘傳大學	320301	廣播電視(電影)學系	D 日	B 學士	320	7	78	30 臺北市	1 一般
1016	銘傳大學	320706	新媒體暨傳播管理學系	D 日	B 學士	321	9	79	30 臺北市	1 一般
1016	銘傳大學	320805	廣告暨策略行銷學系	D 日	B 學士	340	7	69	30 臺北市	1 一般
1016	銘傳大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	861	20	193	30 臺北市	1 一般
1016	銘傳大學	340301	企業管理學系	D 日	M 碩士	65	0	37	30 臺北市	1 一般
1016	銘傳大學	340301	企業管理學系	D 日	B 學士	902	31	177	30 臺北市	1 一般
1016	銘傳大學	340301	企業管理學系	N 職	M 碩士	39	0	30	30 臺北市	1 一般
1016	銘傳大學	340307	國際企業(與)(管理)學系	D 日	M 碩士	56	0	21	30 臺北市	1 一般
1016	銘傳大學	340307	國際企業(與)(管理)學系	D 日	B 學士	873	23	202	30 臺北市	1 一般
1016	銘傳大學	340308	國際企業與貿易系	D 日	B 學士	338	6	92	30 臺北市	1 一般
1016	銘傳大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	963	28	225	30 臺北市	1 一般
1016	銘傳大學	340501	(計量)(數量)財務金融學系	N 職	M 碩士	49	1	32	30 臺北市	1 一般
1016	銘傳大學	340601	風險管理(與保險)學系	D 日	B 學士	655	17	153	30 臺北市	1 一般
1016	銘傳大學	340601	風險管理(與保險)學系	N 職	M 碩士	31	0	21	30 臺北市	1 一般
1016	銘傳大學	340902	醫療資訊(與)管理學系	D 日	B 學士	382	10	58	30 臺北市	1 一般
1016	銘傳大學	349942	(社會與)安全管理學系	D 日	B 學士	405	10	100	30 臺北市	1 一般
1016	銘傳大學	380101	法律學系	D 日	B 學士	427	13	109	30 臺北市	1 一般
1016	銘傳大學	380209	財金法律系	D 日	B 學士	223	11	56	30 臺北市	1 一般
1016	銘傳大學	420302	(自然)生物科技學系	D 日	B 學士	476	14	111	30 臺北市	1 一般
1016	銘傳大學	460203	應用統計(資訊)學系	D 日	B 學士	0	0	97	30 臺北市	1 一般
1016	銘傳大學	480109	資訊管理(技術)學系	D 日	B 學士	706	25	134	30 臺北市	1 一般
1016	銘傳大學	520103	(微)電子(工程)學系	D 日	B 學士	404	11	95	30 臺北市	1 一般
1016	銘傳大學	520114	資訊工程學系	D 日	B 學士	428	18	77	30 臺北市	1 一般
1016	銘傳大學	520130	電腦(與)通訊(工程)學系	D 日	B 學士	417	13	83	30 臺北市	1 一般
1016	銘傳大學	521108	生物醫學工程學系	D 日	B 學士	226	7	56	30 臺北市	1 一般
1016	銘傳大學	580101	建築(工程)學系	D 日	B 學士	306	10	42	30 臺北市	1 一般
1016	銘傳大學	580303	都市規劃與防災學系	D 日	B 學士	239	10	42	30 臺北市	1 一般
1016	銘傳大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 學士	296	7	64	30 臺北市	1 一般
1016	銘傳大學	810202	觀光事業(管理)學系	D 日	B 學士	292	9	70	30 臺北市	1 一般
1016	銘傳大學	810202	觀光事業(管理)學系	N 職	M 碩士	71	0	29	30 臺北市	1 一般
1016	銘傳大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	B 學士	308	7	54	30 臺北市	1 一般
1016	銘傳大學	810223	旅遊與觀光學位學程	D 日	B 學士	85	3	34	30 臺北市	1 一般
1017	實踐大學	210401	音樂學系	D 日	B 學士	189	9	39	30 臺北市	1 一般
1017	實踐大學	220202	應用中(國)文學系	D 日	B 學士	162	9	38	30 臺北市	1 一般
1017	實踐大學	220303	應用外語系	D 日	B 學士	461	13	112	30 臺北市	1 一般
1017	實踐大學	220303	應用外語系	P 進	B 學士	236	0	42	30 臺北市	1 一般
1017	實踐大學	220312	應用英語學系	D 日	B 學士	366	13	89	30 臺北市	1 一般
1017	實踐大學	220338	應用日文學系	D 日	B 學士	347	10	41	30 臺北市	1 一般
1017	實踐大學	230104	時尚(創意)設計(與管理)學系	D 日	B 學士	484	9	81	30 臺北市	1 一般
1017	實踐大學	230205	媒體傳達設計學系	D 日	B 學士	388	14	99	30 臺北市	1 一般
1017	實踐大學	230303	工業(產品)設計學系	D 日	B 學士	289	11	33	30 臺北市	1 一般
1017	實踐大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 學士	454	11	104	30 臺北市	1 一般
1017	實踐大學	340201	會計(與)(資訊)(科技)(系統)學系	P 進	B 學士	79	0	21	30 臺北市	1 一般
1017	實踐大學	340209	會計暨稅務學系	D 日	B 學士	373	8	84	30 臺北市	1 一般
1017	實踐大學	340301	企業管理學系	D 日	B 學士	574	19	156	30 臺北市	1 一般
1017	實踐大學	340301	企業管理學系	N 職	M 碩士	94	0	24	30 臺北市	1 一般
1017	實踐大學	340301	企業管理學系	P 進	B 學士	255	0	40	30 臺北市	1 一般
1017	實踐大學	340307	國際企業(與)(管理)學系	D 日	B 學士	455	15	62	30 臺北市	1 一般
1017	實踐大學	340307	國際企業(與)(管理)學系	P 進	B 學士	72	0	31	30 臺北市	1 一般
1017	實踐大學	340401	國際貿易(暨商務)(營運)學系	D 日	B 學士	314	10	76	30 臺北市	1 一般
1017	實踐大學	340408	國際經營與貿易學系	D 日	B 學士	483	12	129	30 臺北市	1 一般
1017	實踐大學	340408	國際經營與貿易學系	P 進	B 學士	224	0	30	30 臺北市	1 一般
1017	實踐大學	340501	(計量)(數量)財務金融學系	D 日	B 學士	475	13	103	30 臺北市	1 一般
1017	實踐大學	340501	(計量)(數量)財務金融學系	P 進	B 學士	184	0	37	30 臺北市	1 一般
1017	實踐大學	340508	金融管理學系	D 日	B 學士	385	9	81	30 臺北市	1 一般
1017	實踐大學	340601	風險管理(與保險)學系	D 日	B 學士	432	10	102	30 臺北市	1 一般
1017	實踐大學	340801	行銷(管理)學系	D 日	B 學士	379	10	99	30 臺北市	1 一般
1017	實踐大學	480102	資訊科技與管理系	D 日	B 學士	427	13	94	30 臺北市	1 一般
1017	實踐大學	480109	資訊管理(技術)學系	D 日	B 學士	295	10	83	30 臺北市	1 一般
1017	實踐大學	480507	資訊模擬與設計學系	D 日	B 學士	415	9	105	30 臺北市	1 一般
1017	實踐大學	520128	資訊科技與(行動)通訊學系	D 日	B 學士	313	9	83	30 臺北市	1 一般
1017	實踐大學	580102	建築設計學系	D 日	B 學士	237	11	34	30 臺北市	1 一般
1017	實踐大學	720502	食品營養與保健生技學系	D 日	B 學士	505	13	111	30 臺北市	1 一般
1017	實踐大學	720502	食品營養與保健生技學系	N 修	C 二技	122	0	48	30 臺北市	2 技職
1017	實踐大學	760301	(社會政策與)社會工作學系	D 日	B 學士	459	12	94	30 臺北市	1 一般
1017	實踐大學	760301	(社會政策與)社會工作學系	P 進	B 學士	160	0	30	30 臺北市	1 一般
1017	實踐大學	760404	家庭研究與兒童發展學系	D 日	B 學士	270	12	57	30 臺北市	1 一般
1017	實踐大學	760404	家庭研究與兒童發展學系	P 進	B 學士	181	0	46	30 臺北市	1 一般
1017	實踐大學	810103	餐飲管理(及廚藝)學系	D 日	B 學士	264	9	71	30 臺北市	1 一般
1017	實踐大學	810103	餐飲管理(及廚藝)學系	P 進	B 學士	217	0	42	30 臺北市	1 一般
1017	實踐大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 學士	712	15	174	30 臺北市	1 一般
1017	實踐大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	P 進	B 學士	59	0	33	30 臺北市	1 一般
1017	實踐大學	810511	休閒產業(管理)(經營)學系	D 日	B 學士	282	9	66	30 臺北市	1 一般
1017	實踐大學	810701	服裝設計學系	D 日	B 學士	553	19	117	30 臺北市	1 一般
1017	實踐大學	810701	服裝設計學系	P 進	B 學士	392	0	91	30 臺北市	1 一般
1017	實踐大學	810706	服飾設計與經營學系	D 日	B 學士	600	13	118	30 臺北市	1 一般
1017	實踐大學	810706	服飾設計與經營學系	P 進	B 學士	167	0	27	30 臺北市	1 一般
1018	朝陽科技大學	220312	應用英語學系	D 日	B 四技	491	16	117	06 臺中市	2 技職
1018	朝陽科技大學	220312	應用英語學系	N 修	B 四技	199	0	38	06 臺中市	2 技職
1018	朝陽科技大學	230201	視覺(傳達)設計學系	D 日	B 四技	561	17	130	06 臺中市	2 技職
1018	朝陽科技大學	230201	視覺(傳達)設計學系	N 修	B 四技	233	0	45	06 臺中市	2 技職
1018	朝陽科技大學	230303	工業(產品)設計學系	D 日	B 四技	493	17	105	06 臺中市	2 技職
1018	朝陽科技大學	230303	工業(產品)設計學系	N 修	B 四技	217	0	31	06 臺中市	2 技職
1018	朝陽科技大學	320104	傳播藝術系	D 日	B 四技	605	12	126	06 臺中市	2 技職
1018	朝陽科技大學	320104	傳播藝術系	N 修	B 四技	195	0	46	06 臺中市	2 技職
1018	朝陽科技大學	340201	會計(與)(資訊)(科技)(系統)學系	D 日	B 四技	658	14	158	06 臺中市	2 技職
1018	朝陽科技大學	340301	企業管理學系	D 日	M 碩士	71	0	28	06 臺中市	2 技職
1018	朝陽科技大學	340301	企業管理學系	D 日	B 四技	718	23	177	06 臺中市	2 技職
1018	朝陽科技大學	340301	企業管理學系	N 職	M 碩士	98	0	27	06 臺中市	2 技職
1018	朝陽科技大學	340301	企業管理學系	N 修	B 四技	217	0	74	06 臺中市	2 技職
1018	朝陽科技大學	340501	(計量)(數量)財務金融學系	D 日	M 碩士	29	0	23	06 臺中市	2 技職
1018	朝陽科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	709	19	175	06 臺中市	2 技職
1018	朝陽科技大學	340501	(計量)(數量)財務金融學系	N 修	B 四技	78	1	49	06 臺中市	2 技職
1018	朝陽科技大學	340605	保險金融(管理)系	D 日	B 四技	656	13	147	06 臺中市	2 技職
1018	朝陽科技大學	340802	行銷(與)流通管理系	D 日	B 四技	534	17	152	06 臺中市	2 技職
1018	朝陽科技大學	340802	行銷(與)流通管理系	N 修	B 四技	485	0	87	06 臺中市	2 技職
1018	朝陽科技大學	349973	銀髮產業管理系	D 日	B 四技	470	12	123	06 臺中市	2 技職
1018	朝陽科技大學	349973	銀髮產業管理系	N 修	B 四技	75	1	38	06 臺中市	2 技職
1018	朝陽科技大學	440102	應用化學系	D 日	B 四技	354	16	80	06 臺中市	2 技職
1018	朝陽科技大學	480109	資訊管理(技術)學系	D 日	M 碩士	58	0	20	06 臺中市	2 技職
1018	朝陽科技大學	480109	資訊管理(技術)學系	D 日	B 四技	658	24	158	06 臺中市	2 技職
1018	朝陽科技大學	480109	資訊管理(技術)學系	N 修	B 四技	149	1	28	06 臺中市	2 技職
1018	朝陽科技大學	520114	資訊工程學系	D 日	M 碩士	47	0	25	06 臺中市	2 技職
1018	朝陽科技大學	520114	資訊工程學系	D 日	B 四技	493	17	96	06 臺中市	2 技職
